wind,timestamp,rain_1h,humidity,datetime,local_soil_humidity,local_soil_temperature,temp,cloud,is_test
3.6,1604700870.7704577,0,71,2020-11-06 22:14:30.770468+00:00,,10.639538764953613,8.590000000000032,13,False
3.6,1604704471.7964883,0,71,2020-11-06 23:14:31.796499+00:00,,10.468791007995605,8.480000000000018,10,False
3.6,1604708072.6426513,0,76,2020-11-07 00:14:32.642665+00:00,,10.393661499023438,8.150000000000034,36,False
2.1,1604711673.503807,0,81,2020-11-07 01:14:33.503821+00:00,,10.168274879455566,7.590000000000032,12,False
2.1,1604715274.4836268,0,76,2020-11-07 02:14:34.483649+00:00,,9.78580093383789,7.140000000000043,6,False
2.6,1604718875.4126318,0,81,2020-11-07 03:14:35.412648+00:00,,9.47845458984375,7.110000000000014,4,False
1.5,1604722476.3249223,0,87,2020-11-07 04:14:36.324932+00:00,,9.457964897155762,8.010000000000048,3,False
2.1,1604726077.217835,0,87,2020-11-07 05:14:37.217852+00:00,,10.072656631469727,6.7900000000000205,3,False
2.1,1604729678.1678498,0,87,2020-11-07 06:14:38.167867+00:00,,9.239407539367676,7.100000000000023,19,False
1,1604733279.4429896,0,93,2020-11-07 07:14:39.442999+00:00,,9.45113468170166,6.9500000000000455,96,False
1,1604736880.8360515,0,93,2020-11-07 08:14:40.836062+00:00,,9.348686218261719,7.650000000000034,69,False
1.5,1604740482.756783,0,93,2020-11-07 09:14:42.756794+00:00,,9.826780319213867,7.5400000000000205,48,False
1.5,1604744084.4147882,0,81,2020-11-07 10:14:44.414802+00:00,,9.7516508102417,9.950000000000045,37,False
3.6,1604747685.2822268,0,87,2020-11-07 11:14:45.282240+00:00,,11.397658348083496,11.470000000000027,30,False
4.1,1604751286.2311237,0,81,2020-11-07 12:14:46.231141+00:00,,12.43580436706543,13.03000000000003,20,False
3.6,1604754887.0892804,0,76,2020-11-07 13:14:47.089293+00:00,,13.501270294189453,14.5,0,False
2.6,1604758488.175383,0,76,2020-11-07 14:14:48.175393+00:00,,14.505266189575195,15.270000000000039,2,False
3.6,1604762089.0379908,0,76,2020-11-07 15:14:49.038001+00:00,,15.031169891357422,14.32000000000005,1,False
3.6,1604765689.9168143,0,82,2020-11-07 16:14:49.916824+00:00,,14.382328033447266,13.129999999999995,1,False
3.1,1604769290.8473604,0,87,2020-11-07 17:14:50.847371+00:00,,13.56956958770752,11.920000000000016,1,False
3.1,1604772891.8032563,0,93,2020-11-07 18:14:51.803266+00:00,,12.74315071105957,11.160000000000025,23,False
3.6,1604776492.5998402,0,93,2020-11-07 19:14:52.599854+00:00,,12.224077224731445,10.610000000000014,0,False
3.1,1604780093.583303,0,93,2020-11-07 20:14:53.583317+00:00,,11.848432540893555,10.340000000000032,0,False
3.1,1604783694.487765,0,93,2020-11-07 21:14:54.487782+00:00,,11.664024353027344,9.930000000000007,40,False
2.1,1604787295.5346725,0,93,2020-11-07 22:14:55.534683+00:00,,11.38399887084961,9.800000000000011,75,False
2.1,1604790896.4500396,0,100,2020-11-07 23:14:56.450050+00:00,,11.295209884643555,9.610000000000014,90,False
2.6,1604794497.2263155,0,100,2020-11-08 00:14:57.226326+00:00,,11.165441513061523,10.0,90,False
3.1,1604798098.1765969,0,100,2020-11-08 01:14:58.176614+00:00,,11.431808471679688,9.950000000000045,90,False
3.1,1604801699.071267,0,100,2020-11-08 02:14:59.071284+00:00,,11.397658348083496,10.0,90,False
1.5,1604805300.069787,0,100,2020-11-08 03:15:00.069801+00:00,,11.431808471679688,10.0,90,False
2.6,1604808900.9168308,0,100,2020-11-08 04:15:00.916845+00:00,,11.431808471679688,10.010000000000048,20,False
1.5,1604812501.9663453,0,100,2020-11-08 05:15:01.966359+00:00,,11.438638687133789,9.82000000000005,55,False
1.5,1604816103.0718381,0,93,2020-11-08 06:15:03.071851+00:00,,11.308869361877441,10.050000000000011,63,False
1.5,1604819703.963877,0,93,2020-11-08 07:15:03.963888+00:00,,11.465957641601562,10.170000000000016,20,False
2.1,1604823304.7739341,0,93,2020-11-08 08:15:04.773948+00:00,,11.547916412353516,10.25,75,False
1.5,1604826906.1114557,0,93,2020-11-08 09:15:06.111466+00:00,,11.602556228637695,11.110000000000014,90,False
2.1,1604830507.059919,0,93,2020-11-08 10:15:07.059931+00:00,,12.18992805480957,12.490000000000009,20,False
1.5,1604834107.968985,0,93,2020-11-08 11:15:07.968999+00:00,,13.132454872131348,13.610000000000014,82,False
2.1,1604837708.9741333,0,87,2020-11-08 12:15:08.974154+00:00,,13.897404670715332,14.710000000000036,82,False
1,1604841309.9065382,0,77,2020-11-08 13:15:09.906548+00:00,,14.64869499206543,15.180000000000007,80,False
1.5,1604844910.7298374,0,77,2020-11-08 14:15:10.729847+00:00,,14.969700813293457,15.04000000000002,79,False
1.5,1604848511.5677927,0,77,2020-11-08 15:15:11.567806+00:00,,14.8740816116333,14.830000000000041,83,False
1.5,1604852112.5124183,0,77,2020-11-08 16:15:12.512429+00:00,,14.730653762817383,14.490000000000009,90,False
1.26,1604855713.4074402,0.27,88,2020-11-08 17:15:13.407457+00:00,,14.49843692779541,14.03000000000003,90,False
1.5,1604859314.3399792,0,93,2020-11-08 18:15:14.339992+00:00,,14.184260368347168,13.970000000000027,90,False
2.6,1604862915.3532276,0,87,2020-11-08 19:15:15.353238+00:00,,14.143281936645508,14.060000000000002,90,False
1.5,1604866516.2030954,0.28,93,2020-11-08 20:15:16.203109+00:00,,14.204751014709473,13.910000000000025,90,False
1,1604870117.1991594,0,93,2020-11-08 21:15:17.199170+00:00,,14.102301597595215,13.720000000000027,90,False
1.5,1604873718.0605133,0,93,2020-11-08 22:15:18.060534+00:00,,13.9725341796875,13.660000000000025,90,False
1.5,1604877319.0135312,0,93,2020-11-08 23:15:19.013541+00:00,,13.931553840637207,13.470000000000027,90,False
1.31,1604880919.8956647,0,93,2020-11-09 00:15:19.895682+00:00,,13.801786422729492,13.420000000000016,90,False
0.5,1604884520.8259723,0,93,2020-11-09 01:15:20.825985+00:00,,13.7676362991333,13.110000000000014,99,False
0.5,1604888121.7460968,0,93,2020-11-09 02:15:21.746107+00:00,,13.555909156799316,12.560000000000002,90,False
2.1,1604891722.6570108,0,93,2020-11-09 03:15:22.657021+00:00,,13.180264472961426,12.57000000000005,75,False
1,1604895323.4698036,0,87,2020-11-09 04:15:23.469814+00:00,,13.187093734741211,12.610000000000014,90,False
0.5,1604898924.3398833,0,93,2020-11-09 05:15:24.339897+00:00,,13.2144136428833,12.129999999999995,90,False
1.5,1604902525.1650188,0,87,2020-11-09 06:15:25.165029+00:00,,12.886578559875488,11.700000000000045,20,False
2.1,1604906126.0333729,0,100,2020-11-09 07:15:26.033387+00:00,,12.592891693115234,11.360000000000014,100,False
1.5,1604909726.901825,0,100,2020-11-09 08:15:26.901835+00:00,,12.360675811767578,12.020000000000039,100,False
2.1,1604913327.811755,0,93,2020-11-09 09:15:27.811765+00:00,,12.811450004577637,12.950000000000045,20,False
2.6,1604916928.777579,0,87,2020-11-09 10:15:28.777593+00:00,,13.446630477905273,13.53000000000003,75,False
3.1,1604920529.651632,0,93,2020-11-09 11:15:29.651642+00:00,,13.842764854431152,14.590000000000032,75,False
2.6,1604924130.649826,0,87,2020-11-09 12:15:30.649840+00:00,,14.566736221313477,15.75,75,False
3.1,1604927731.550587,0.12,82,2020-11-09 13:15:31.550601+00:00,,15.359004974365234,16.590000000000032,32,False
3.1,1604931332.4551113,0.47,82,2020-11-09 14:15:32.455125+00:00,,15.932717323303223,16.470000000000027,17,False
3.1,1604934933.467811,0.24,82,2020-11-09 15:15:33.467820+00:00,,15.850757598876953,15.910000000000025,38,False
2.1,1604938534.5011678,0,82,2020-11-09 16:15:34.501179+00:00,,15.468283653259277,15.060000000000002,75,False
2.1,1604942135.2875652,0,77,2020-11-09 17:15:35.287576+00:00,,14.887742042541504,14.79000000000002,54,False
1.5,1604945736.2141137,3.65,82,2020-11-09 18:15:36.214124+00:00,,14.703333854675293,13.830000000000041,88,False
2.1,1604949337.0465717,1.16,93,2020-11-09 19:15:37.046585+00:00,,14.047662734985352,13.480000000000018,40,False
2.6,1604952938.0289865,1.48,87,2020-11-09 20:15:38.028997+00:00,,13.808615684509277,13.160000000000025,71,False
2.1,1604956538.989806,0,93,2020-11-09 21:15:38.989827+00:00,,13.590058326721191,13.060000000000002,75,False
1.41,1604960139.942074,0,93,2020-11-09 22:15:39.942092+00:00,,13.521759986877441,12.79000000000002,85,False
2.1,1604963740.9148905,0,93,2020-11-09 23:15:40.914907+00:00,,13.33735179901123,12.810000000000002,75,False
1,1604967342.34435,0,93,2020-11-10 00:15:42.344361+00:00,,13.351012229919434,12.75,75,False
1.5,1604970943.3312397,0.27,93,2020-11-10 01:15:43.331253+00:00,,13.310032844543457,12.82000000000005,79,False
2.68,1604974544.1711934,2.73,95,2020-11-10 02:15:44.171207+00:00,,13.357841491699219,12.710000000000036,81,False
1.79,1604978145.059325,0,95,2020-11-10 03:15:45.059339+00:00,,13.282712936401367,12.150000000000034,74,False
1.5,1604981746.0173538,0,100,2020-11-10 04:15:46.017365+00:00,,12.900238037109375,11.450000000000045,75,False
1.5,1604985346.887274,0,93,2020-11-10 05:15:46.887291+00:00,,12.422143936157227,11.430000000000007,78,False
1.49,1604988947.7854548,0,100,2020-11-10 06:15:47.785466+00:00,,12.408485412597656,11.090000000000032,75,False
1.5,1604992549.0574381,0,93,2020-11-10 07:15:49.057460+00:00,,12.176267623901367,11.360000000000014,75,False
3.6,1604996154.3686492,0,93,2020-11-10 08:15:54.368670+00:00,,12.360675811767578,11.28000000000003,75,False
1.99,1604999760.7776833,0,94,2020-11-10 09:16:00.777693+00:00,,12.306035995483398,11.460000000000036,58,False
2.1,1605003361.6676948,0,87,2020-11-10 10:16:01.667705+00:00,,12.428974151611328,12.75,75,False
1.5,1605006962.4740393,0,87,2020-11-10 11:16:02.474055+00:00,,13.310032844543457,13.920000000000016,75,False
1.5,1605010584.44497,0,82,2020-11-10 12:16:24.445004+00:00,,14.109131813049316,14.100000000000023,40,False
2.1,1605014212.2649884,0,77,2020-11-10 13:16:52.265006+00:00,,14.232070922851562,15.060000000000002,75,False
2.6,1605017815.7894516,0,67,2020-11-10 14:16:55.789472+00:00,,14.887742042541504,15.410000000000025,40,False
2.6,1605021417.0884397,0,67,2020-11-10 15:16:57.088450+00:00,,15.126788139343262,14.990000000000009,20,False
2.6,1605025018.0861082,0,72,2020-11-10 16:16:58.086124+00:00,,14.83993148803711,14.020000000000039,20,False
3.1,1605028618.9600832,0,77,2020-11-10 17:16:58.960101+00:00,,14.177431106567383,13.29000000000002,0,False
1.79,1605032220.045994,0,90,2020-11-10 18:17:00.046004+00:00,,13.678847312927246,11.830000000000041,0,False
1.5,1605035821.0979989,0,87,2020-11-10 19:17:01.098014+00:00,,12.681680679321289,11.400000000000034,20,False
2.6,1605039422.244416,0,87,2020-11-10 20:17:02.244426+00:00,,12.387994766235352,10.860000000000014,2,False
2.6,1605043023.048955,0,87,2020-11-10 21:17:03.048966+00:00,,12.019180297851562,10.550000000000011,33,False
2.12,1605046623.8809056,0,93,2020-11-10 22:17:03.880916+00:00,,11.807453155517578,9.78000000000003,24,False
2.1,1605050224.8584123,0,93,2020-11-10 23:17:04.858433+00:00,,11.281549453735352,9.650000000000034,19,False
1.5,1605053825.9882486,0,93,2020-11-11 00:17:05.988263+00:00,,11.192760467529297,9.510000000000048,27,False
1.5,1605057426.9013624,0,87,2020-11-11 01:17:06.901376+00:00,,11.097143173217773,9.830000000000041,98,False
1,1605061027.8739169,0,93,2020-11-11 02:17:07.873927+00:00,,11.315699577331543,9.510000000000048,75,False
1,1605064628.6738334,0,87,2020-11-11 03:17:08.673844+00:00,,11.097143173217773,9.82000000000005,81,False
1.5,1605068229.463491,0,93,2020-11-11 04:17:09.463504+00:00,,11.308869361877441,10.129999999999995,86,False
1.5,1605071830.5970278,0,87,2020-11-11 05:17:10.597038+00:00,,11.520597457885742,10.120000000000005,89,False
4.1,1605075431.4381654,0,93,2020-11-11 06:17:11.438179+00:00,,11.51376724243164,10.680000000000007,91,False
1.34,1605079032.9460104,0,94,2020-11-11 07:17:12.946021+00:00,,11.896242141723633,10.640000000000043,100,False
0.89,1605082635.1480606,0,94,2020-11-11 08:17:15.148081+00:00,,11.868922233581543,10.980000000000018,100,False
2.1,1605086236.911538,0,87,2020-11-11 09:17:16.911551+00:00,,12.101139068603516,11.53000000000003,100,False
2.1,1605089837.904324,0,82,2020-11-11 10:17:17.904334+00:00,,12.476783752441406,12.189999999999998,100,False
4.1,1605093438.7904665,0,82,2020-11-11 11:17:18.790476+00:00,,12.927557945251465,12.950000000000045,75,False
4.1,1605097039.697899,0,76,2020-11-11 12:17:19.697909+00:00,,13.446630477905273,13.160000000000025,75,False
2.68,1605100640.6230311,0,83,2020-11-11 13:17:20.623044+00:00,,13.590058326721191,13.129999999999995,100,False
4.6,1605104241.8405936,0,71,2020-11-11 14:17:21.840605+00:00,,13.56956958770752,13.170000000000016,75,False
4.6,1605107842.932907,0,71,2020-11-11 15:17:22.932925+00:00,,13.596888542175293,12.850000000000023,75,False
4.1,1605111444.2816632,0,82,2020-11-11 16:17:24.281684+00:00,,13.378332138061523,12.620000000000005,90,False
4.1,1605115045.7491977,0,82,2020-11-11 17:17:25.749219+00:00,,13.221243858337402,12.810000000000002,40,False
4.6,1605118646.9050295,0,82,2020-11-11 18:17:26.905046+00:00,,13.351012229919434,12.680000000000007,75,False
5.7,1605122249.6976726,0,82,2020-11-11 19:17:29.697693+00:00,,13.262223243713379,12.810000000000002,40,False
5.7,1605125850.5740523,0,82,2020-11-11 20:17:30.574069+00:00,,13.351012229919434,12.930000000000007,40,False
4.02,1605129451.4594383,1.57,83,2020-11-11 21:17:31.459448+00:00,,13.432971000671387,13.129999999999995,100,False
5.36,1605133052.420017,6.18,85,2020-11-11 22:17:32.420026+00:00,,13.56956958770752,12.439999999999998,100,False
6.2,1605136653.2650013,4.86,82,2020-11-11 23:17:33.265011+00:00,,13.098305702209473,12.189999999999998,100,False
8.2,1605140254.0674644,0,82,2020-11-12 00:17:34.067474+00:00,,12.927557945251465,12.010000000000048,100,False
1.79,1605143854.9426076,0,88,2020-11-12 01:17:34.942618+00:00,,12.804619789123535,10.920000000000016,0,False
5.1,1605147455.8390934,0,81,2020-11-12 02:17:35.839107+00:00,,12.060159683227539,10.220000000000027,0,False
4.47,1605151056.799178,0,88,2020-11-12 03:17:36.799189+00:00,,11.58206558227539,9.53000000000003,0,False
3.13,1605154657.7633557,0,86,2020-11-12 04:17:37.763366+00:00,,11.110801696777344,9.730000000000018,0,False
5.36,1605158258.6610096,0,88,2020-11-12 05:17:38.661028+00:00,,11.247400283813477,9.870000000000005,11,False
4.47,1605161859.6342838,0,87,2020-11-12 06:17:39.634294+00:00,,11.343019485473633,9.800000000000011,27,False
0.45,1605165460.4910376,0,87,2020-11-12 07:17:40.491052+00:00,,11.295209884643555,9.590000000000032,27,False
5.7,1605169061.350948,0,81,2020-11-12 08:17:41.350961+00:00,,11.151782035827637,9.810000000000002,75,False
4.6,1605172662.2773776,0,76,2020-11-12 09:17:42.277391+00:00,,11.302040100097656,10.490000000000009,68,False
4.6,1605176263.2202506,0,76,2020-11-12 10:17:43.220268+00:00,,11.766473770141602,11.170000000000016,75,False
6.7,1605179865.2556293,0,71,2020-11-12 11:17:45.255649+00:00,,12.230907440185547,11.800000000000011,40,False
5.7,1605183466.9672945,0,66,2020-11-12 12:17:46.967304+00:00,,12.661191940307617,12.189999999999998,40,False
5.1,1605187067.829287,0,66,2020-11-12 13:17:47.829302+00:00,,12.927557945251465,13.04000000000002,75,False
5.1,1605190668.787088,0,58,2020-11-12 14:17:48.787105+00:00,,13.508099555969238,13.140000000000043,40,False
4.1,1605194269.9658766,0,58,2020-11-12 15:17:49.965897+00:00,,13.576398849487305,12.680000000000007,20,False
3.6,1605197871.0896926,0,58,2020-11-12 16:17:51.089707+00:00,,13.262223243713379,12.25,90,False
0.89,1605201472.3063586,0,76,2020-11-12 17:17:52.306370+00:00,,12.968537330627441,11.400000000000034,42,False
2.24,1605205073.2283142,0,81,2020-11-12 18:17:53.228324+00:00,,12.387994766235352,10.770000000000039,57,False
3.6,1605208674.0686762,0,71,2020-11-12 19:17:54.068690+00:00,,11.957711219787598,10.670000000000016,90,False
0.89,1605212274.964256,0,86,2020-11-12 20:17:54.964266+00:00,,11.889411926269531,10.25,95,False
2.6,1605215875.9167507,0,81,2020-11-12 21:17:55.916761+00:00,,11.602556228637695,10.310000000000002,97,False
1.34,1605219476.8305871,0,86,2020-11-12 22:17:56.830596+00:00,,11.643535614013672,10.430000000000007,98,False
4.1,1605223077.7487586,0,81,2020-11-12 23:17:57.748769+00:00,,11.725494384765625,10.360000000000014,98,False
3.1,1605226678.6070628,0,81,2020-11-13 00:17:58.607072+00:00,,11.677684783935547,10.240000000000009,97,False
2.6,1605230279.432198,0,81,2020-11-13 01:17:59.432208+00:00,,11.595726013183594,10.240000000000009,100,False
3.1,1605233880.308999,0,81,2020-11-13 02:18:00.309012+00:00,,11.595726013183594,10.300000000000011,100,False
2.6,1605237481.3107996,0,81,2020-11-13 03:18:01.310810+00:00,,11.63670539855957,10.240000000000009,100,False
3.1,1605241082.1732628,0,81,2020-11-13 04:18:02.173277+00:00,,11.595726013183594,10.300000000000011,40,False
2.6,1605244684.1597228,0,81,2020-11-13 05:18:04.159744+00:00,,11.63670539855957,10.610000000000014,75,False
2.1,1605248289.4040604,0,87,2020-11-13 06:18:09.404082+00:00,,11.848432540893555,11.54000000000002,40,False
3.1,1605251891.6439195,0,82,2020-11-13 07:18:11.643937+00:00,,12.483613967895508,12.379999999999995,75,False
4.1,1605255493.015873,0,82,2020-11-13 08:18:13.015894+00:00,,13.057326316833496,12.370000000000005,90,False
3.6,1605259094.8261266,0,82,2020-11-13 09:18:14.826144+00:00,,13.050496101379395,12.939999999999998,20,False
3.6,1605262695.75833,0.27,76,2020-11-13 10:18:15.758343+00:00,,13.439800262451172,12.04000000000002,100,False
4.6,1605266297.0223944,0,87,2020-11-13 11:18:17.022406+00:00,,12.825109481811523,11.400000000000034,90,False
4.1,1605269898.0172436,0,76,2020-11-13 12:18:18.017264+00:00,,12.387994766235352,12.189999999999998,90,False
4.6,1605273499.0988219,0,76,2020-11-13 13:18:19.098844+00:00,,12.927557945251465,12.390000000000043,20,False
5.1,1605277100.7112224,0,66,2020-11-13 14:18:20.711239+00:00,,13.064156532287598,12.420000000000016,20,False
4.6,1605280701.6335137,0,66,2020-11-13 15:18:21.633524+00:00,,13.084646224975586,11.840000000000032,99,False
4.1,1605284302.4798539,0,66,2020-11-13 16:18:22.479865+00:00,,12.68851089477539,10.970000000000027,20,False
3.1,1605287903.3338263,0,62,2020-11-13 17:18:23.333844+00:00,,12.094308853149414,10.390000000000043,100,False
2.1,1605291504.3002398,0,71,2020-11-13 18:18:24.300250+00:00,,11.698174476623535,9.689999999999998,97,False
1.5,1605295105.1565394,0,71,2020-11-13 19:18:25.156550+00:00,,11.220080375671387,9.689999999999998,100,False
0.45,1605298706.0284517,0,81,2020-11-13 20:18:26.028461+00:00,,11.220080375671387,9.450000000000045,100,False
0.45,1605302306.8689666,0,83,2020-11-13 21:18:26.868978+00:00,,11.05616283416748,9.520000000000039,100,False
1.34,1605305907.6939242,0,83,2020-11-13 22:18:27.693942+00:00,,11.103973388671875,9.390000000000043,100,False
0.89,1605309508.813278,0,83,2020-11-13 23:18:28.813288+00:00,,11.01518440246582,9.600000000000023,100,False
0.89,1605313109.7401812,0,84,2020-11-14 00:18:29.740191+00:00,,11.158611297607422,9.53000000000003,100,False
0.89,1605316710.6467938,0,84,2020-11-14 01:18:30.646805+00:00,,11.110801696777344,9.800000000000011,100,False
0.89,1605320311.6128492,0,83,2020-11-14 02:18:31.612859+00:00,,11.295209884643555,10.010000000000048,100,False
2.6,1605323912.8815873,0,76,2020-11-14 03:18:32.881608+00:00,,11.438638687133789,10.240000000000009,90,False
2.6,1605327515.189493,0,87,2020-11-14 04:18:35.189514+00:00,,11.595726013183594,10.0,90,False
2.6,1605331117.0874763,0,93,2020-11-14 05:18:37.087486+00:00,,11.431808471679688,10.810000000000002,90,False
1.5,1605334718.9500322,0,93,2020-11-14 06:18:38.950043+00:00,,11.985031127929688,12.260000000000048,90,False
3.6,1605338321.2361994,0,87,2020-11-14 07:18:41.236209+00:00,,12.975367546081543,13.689999999999998,75,False
4.1,1605341922.916797,1.78,82,2020-11-14 08:18:42.916808+00:00,,13.952043533325195,14.07000000000005,90,False
5.7,1605345523.8254404,0.24,82,2020-11-14 09:18:43.825451+00:00,,14.211580276489258,14.140000000000043,100,False
5.1,1605349124.7133176,0,82,2020-11-14 10:18:44.713328+00:00,,14.259389877319336,14.379999999999995,90,False
5.7,1605352725.6332889,0.84,82,2020-11-14 11:18:45.633300+00:00,,14.423307418823242,14.200000000000045,75,False
6.2,1605356326.523252,0,82,2020-11-14 12:18:46.523262+00:00,,14.300369262695312,14.140000000000043,100,False
6.7,1605359927.3911378,3.01,82,2020-11-14 13:18:47.391148+00:00,,14.259389877319336,13.770000000000039,100,False
5.1,1605363528.3292894,0,77,2020-11-14 14:18:48.329301+00:00,,14.006683349609375,13.770000000000039,100,False
3.58,1605367129.3360145,0.29,86,2020-11-14 15:18:49.336024+00:00,,14.006683349609375,13.760000000000048,100,False
6.7,1605370730.3106437,0.53,77,2020-11-14 16:18:50.310654+00:00,,13.999853134155273,14.010000000000048,75,False
5.7,1605374331.2285714,0.56,77,2020-11-14 17:18:51.228585+00:00,,14.170600891113281,13.770000000000039,100,False
5.7,1605377932.1374154,0.46,77,2020-11-14 18:18:52.137426+00:00,,14.006683349609375,14.260000000000048,100,False
6.7,1605381532.9659727,1.78,77,2020-11-14 19:18:52.965983+00:00,,14.341348648071289,13.890000000000043,90,False
6.7,1605385133.9924812,3.52,82,2020-11-14 20:18:53.992502+00:00,,14.088642120361328,13.890000000000043,100,False
7.7,1605388734.9715767,0,82,2020-11-14 21:18:54.971586+00:00,,14.088642120361328,13.400000000000034,40,False
5.1,1605392335.8189929,0,82,2020-11-14 22:18:55.819007+00:00,,13.753976821899414,13.230000000000018,20,False
6.2,1605395936.7864294,0,82,2020-11-14 23:18:56.786440+00:00,,13.63786792755127,12.850000000000023,20,False
4.1,1605399537.7270868,1.7,76,2020-11-15 00:18:57.727105+00:00,,13.378332138061523,13.160000000000025,40,False
4.6,1605403138.7002904,0,82,2020-11-15 01:18:58.700301+00:00,,13.590058326721191,12.79000000000002,90,False
1.5,1605406739.591598,0,93,2020-11-15 02:18:59.591608+00:00,,13.33735179901123,13.240000000000009,90,False
7.2,1605410340.420096,0.27,82,2020-11-15 03:19:00.420110+00:00,,13.644698143005371,14.03000000000003,90,False
6.7,1605413941.5200043,0,87,2020-11-15 04:19:01.520018+00:00,,14.184260368347168,14.100000000000023,90,False
6.2,1605417542.4948418,0.24,87,2020-11-15 05:19:02.494852+00:00,,14.232070922851562,13.960000000000036,83,False
4.6,1605421143.318097,1,93,2020-11-15 06:19:03.318111+00:00,,14.136451721191406,13.150000000000034,90,False
2.6,1605424744.2391472,4.41,87,2020-11-15 07:19:04.239164+00:00,,13.583229064941406,12.600000000000023,100,False
4.6,1605428345.2616897,1.07,87,2020-11-15 08:19:05.261700+00:00,,13.207584381103516,11.910000000000025,100,False
6.2,1605431946.158968,0.24,82,2020-11-15 09:19:06.158982+00:00,,12.736320495605469,12.129999999999995,100,False
4.6,1605435547.0134044,0.24,87,2020-11-15 10:19:07.013423+00:00,,12.886578559875488,12.25,90,False
4.02,1605439147.9991276,0,76,2020-11-15 11:19:07.999138+00:00,,12.968537330627441,10.910000000000025,100,False
6.7,1605442749.832205,0,66,2020-11-15 12:19:09.832217+00:00,,12.053329467773438,11.640000000000043,40,False
7.2,1605446350.6754398,0,62,2020-11-15 13:19:10.675453+00:00,,12.551913261413574,12.260000000000048,12,False
5.7,1605449951.5352032,0,54,2020-11-15 14:19:11.535214+00:00,,12.975367546081543,11.870000000000005,22,False
8.2,1605453552.388262,0,54,2020-11-15 15:19:12.388272+00:00,,12.709000587463379,10.670000000000016,75,False
4.6,1605457153.4177647,0.25,76,2020-11-15 16:19:13.417783+00:00,,11.889411926269531,8.760000000000048,61,False
5.7,1605460754.3722522,0.13,71,2020-11-15 17:19:14.372269+00:00,,10.58489990234375,8.640000000000043,69,False
5.7,1605464355.3989723,0,76,2020-11-15 18:19:15.398983+00:00,,10.502941131591797,8.230000000000018,61,False
6.2,1605467956.2728271,0,76,2020-11-15 19:19:16.272843+00:00,,10.22291374206543,7.860000000000014,75,False
5.7,1605471557.154043,0,76,2020-11-15 20:19:17.154057+00:00,,9.970207214355469,7.610000000000014,0,False
6.2,1605475158.110112,0,81,2020-11-15 21:19:18.110130+00:00,,9.799459457397461,7.810000000000002,28,False
5.7,1605478758.9725258,0,76,2020-11-15 22:19:18.972544+00:00,,9.936058044433594,8.04000000000002,40,False
6.7,1605482359.8733296,0,70,2020-11-15 23:19:19.873343+00:00,,10.093145370483398,7.970000000000027,48,False
6.2,1605485960.822176,0,76,2020-11-16 00:19:20.822186+00:00,,10.045336723327637,7.980000000000018,50,False
5.1,1605489561.7017424,0,81,2020-11-16 01:19:21.701753+00:00,,10.052165985107422,8.230000000000018,0,False
6.7,1605493162.531822,0,81,2020-11-16 02:19:22.531839+00:00,,10.22291374206543,8.629999999999995,26,False
5.7,1605496763.4735396,0,81,2020-11-16 03:19:23.473550+00:00,,10.496110916137695,9.460000000000036,40,False
6.7,1605500364.3281806,0,87,2020-11-16 04:19:24.328195+00:00,,11.062993049621582,10.080000000000041,75,False
7.2,1605503965.3108366,0,81,2020-11-16 05:19:25.310851+00:00,,11.48644733428955,10.480000000000018,60,False
7.2,1605507566.160605,0,81,2020-11-16 06:19:26.160616+00:00,,11.7596435546875,10.400000000000034,40,False
6.2,1605511167.0587444,0,81,2020-11-16 07:19:27.058755+00:00,,11.70500373840332,10.610000000000014,40,False
5.7,1605514767.861531,0,76,2020-11-16 08:19:27.861542+00:00,,11.848432540893555,10.300000000000011,90,False
6.2,1605518369.114939,0,66,2020-11-16 09:19:29.114949+00:00,,11.63670539855957,10.180000000000007,20,False
5.7,1605521970.7923622,0,62,2020-11-16 10:19:30.792377+00:00,,11.554746627807617,10.050000000000011,75,False
5.7,1605525571.6973765,0,66,2020-11-16 11:19:31.697390+00:00,,11.465957641601562,10.420000000000016,67,False
5.1,1605529172.6083047,0,71,2020-11-16 12:19:32.608315+00:00,,11.718664169311523,11.100000000000023,78,False
7.2,1605532780.7381382,0,62,2020-11-16 13:19:40.738148+00:00,,12.183097839355469,11.840000000000032,100,False
4.1,1605536381.7805939,0,62,2020-11-16 14:19:41.780614+00:00,,12.68851089477539,11.710000000000036,75,False
4.6,1605539982.7672648,0,66,2020-11-16 15:19:42.767277+00:00,,12.599721908569336,11.640000000000043,90,False
5.1,1605543583.721332,0,71,2020-11-16 16:19:43.721344+00:00,,12.551913261413574,11.580000000000041,75,False
4.6,1605547184.5112138,0.84,71,2020-11-16 17:19:44.511224+00:00,,12.510932922363281,11.150000000000034,100,False
5.1,1605550785.64815,0.13,76,2020-11-16 18:19:45.648169+00:00,,12.217247009277344,10.970000000000027,100,False
4.6,1605554386.8610446,0.68,87,2020-11-16 19:19:46.861055+00:00,,12.094308853149414,11.230000000000018,100,False
4.6,1605557987.782448,0.24,87,2020-11-16 20:19:47.782462+00:00,,12.271886825561523,11.650000000000034,75,False
3.6,1605561588.7087734,0,93,2020-11-16 21:19:48.708783+00:00,,12.55874252319336,12.140000000000043,90,False
5.1,1605565189.610086,0,87,2020-11-16 22:19:49.610100+00:00,,12.89340877532959,12.560000000000002,90,False
